date,lat,lon,gps,pressur,speed,external,internal,o-date,o-lat,o-lon,o-gpsalt,o-pressurealt,o-speed,o-externaltemp,o-internaltemp
1440693129096.7742,52.26477999999998,11.806359999999998,3263.2612903225795,3172.5448387096776,90.51354838709673,7.352903225806452,27.63671875,1440693129096.7742,52.26477999999998,11.806359999999998,3263.2612903225795,3172.5448387096776,92.25645161290315,7.352903225806452,27.589465725806452
1440693155000,52.26478,11.80636,3363.1499999999996,3232.89,88.7875,7.032500000000001,27.63671875,1440693155000,52.26478,11.80636,3363.1499999999996,3232.89,83.3525,7.032500000000001,27.63671875
1440693166800,52.271971499999985,11.819659999999995,3386.35,3275.0823499999997,88.8535,6.5939999999999985,27.63671875,1440693166800,52.271971499999985,11.819659999999995,3386.35,3275.0823499999997,87.1235,6.5939999999999985,27.63671875
1440693189486.4866,52.275147027027046,11.825317837837837,3441.183783783783,3341.0902972972976,89.22486486486478,6.160540540540543,27.63671875,1440693189486.4866,52.275147027027046,11.825317837837837,3441.183783783783,3341.0902972972976,88.47324324324319,6.160540540540543,27.319995777027028
1440693212380.9524,52.27985714285712,11.834858571428574,3479.3095238095243,3381.937142857143,91.13238095238093,5.854761904761906,27.63671875,1440693212380.9524,52.27985714285712,11.834858571428574,3479.3095238095243,3381.937142857143,91.13238095238093,5.854761904761906,27.241443452380953
1440693223666.6667,52.28131466666667,11.83847666666667,3494.08,3401.714000000001,96.59200000000001,5.709999999999999,27.63671875,1440693223666.6667,52.28131466666667,11.83847666666667,3494.08,3401.714000000001,96.59200000000001,5.709999999999999,27.278645833333332
1440693249444.4443,52.283860277777784,11.845228611111109,3532.2833333333333,3425.750833333333,94.75055555555552,5.3619444444444415,27.36545138888889,1440693249444.4443,52.283860277777784,11.845228611111109,3532.2833333333333,2874.135833333332,99.77527777777772,5.3619444444444415,27.229817708333332
1440693271176.4707,52.28661705882354,11.844898235294115,3569.0058823529403,3470.316470588237,93.69705882352942,5.154705882352943,27.004825367647058,1440693271176.4707,52.28661705882354,11.81075529411765,3569.0058823529403,3470.316470588237,94.50882352941174,5.154705882352943,27.004825367647058
1440693293550,52.289980999999976,11.858996750000003,3630.669999999999,3527.257499999999,92.86349999999997,4.89825,26.7333984375,1440693293550,52.289980999999976,11.849854750000002,3630.669999999999,3527.257499999999,91.35424999999995,4.89825,26.66015625
1440693314718.75,52.2926,11.867399999999993,3696.265,3591.9500000000003,93.91718749999997,4.628437499999999,26.7364501953125,1440693314718.75,52.2926,11.867399999999993,3696.265,3591.9500000000003,94.72437499999997,4.628437499999999,26.6143798828125
1440693336000,52.294200000000004,11.865465,3674.1,3605.87,95.16,4.49,26.66015625,1440693336000,52.294200000000004,11.8337,934.74,2736.915,95.16,4.49,26.66015625
1440693346440,52.29626959999997,11.8725144,3752.66,3577.7128000000016,94.82919999999999,4.379599999999999,26.6796875,1440693346440,52.29626959999997,11.8216,3606.5608,78.35999999999996,93.46919999999994,4.379599999999999,26.796875
1440693371720,52.29860640000003,11.889212800000001,3827.608000000001,3701.4112000000005,94.8688,4.1636,26.640625,1440693371720,52.29860640000003,11.889212800000001,3827.608000000001,3136.0896000000007,96.1032,4.1636,26.30859375
