date,gps,pressure,speed,lat,lon,external,internal
1440691952.0,40.3,59.7,0.0,52.17648,11.71521,22.48,27.1484375
1440691957.0,40.3,59.7,0.0,52.17648,11.71521,22.48,27.1484375
1440691957.0,40.3,59.7,0.0,52.17648,11.71521,22.48,27.1484375
1440691957.0,40.3,59.28,0.0,52.17648,11.71521,22.48,27.1484375
1440691957.0,40.3,59.28,0.0,52.17648,11.71521,22.48,27.1484375
1440691957.0,40.3,59.28,0.0,52.17648,11.71521,22.39,27.1484375
1440691957.0,40.3,59.28,0.0,52.17648,11.71521,22.39,27.1484375
1440691957.0,40.3,59.28,0.0,52.17648,11.71521,22.39,27.1484375
1440691957.0,40.3,59.28,0.0,52.17648,11.71521,22.36,27.1484375
1440691957.0,40.3,59.28,0.0,52.17648,11.71521,22.36,27.63671875
1440691957.0,40.3,59.28,0.0,52.17648,11.71521,22.35,27.63671875
1440691957.0,40.3,59.36,0.0,52.17648,11.71521,22.35,27.63671875
1440691957.0,40.3,59.36,0.0,52.17648,11.71521,22.35,27.1484375
1440691957.0,40.8,59.36,0.0,52.17648,11.71521,22.35,27.1484375
1440691957.0,41.1,59.36,0.0,52.17648,11.71521,22.35,27.1484375
1440691957.0,41.1,59.36,0.39,52.17648,11.71521,22.35,27.1484375
1440691957.0,41.1,59.36,0.39,52.17648,11.71521,22.35,27.1484375
1440691967.0,41.1,59.36,0.39,52.17648,11.71521,22.35,27.1484375
1440691967.0,41.1,59.36,0.39,52.17648,11.71521,22.35,27.1484375
1440691967.0,41.1,59.36,0.0,52.17648,11.71521,22.35,27.1484375
1440691967.0,41.1,58.78,0.0,52.17648,11.71521,22.35,27.1484375
1440691967.0,41.1,58.78,0.0,52.17648,11.71521,22.35,27.1484375
1440691967.0,41.1,58.78,0.0,52.17648,11.71521,22.23,27.1484375
1440691967.0,41.1,58.78,0.0,52.17648,11.71521,22.23,27.1484375
1440691970.0,41.1,58.78,0.0,52.17648,11.71521,22.23,27.1484375
1440691970.0,41.5,58.78,0.0,52.17648,11.71521,22.23,27.1484375
1440691970.0,41.5,58.78,0.0,52.17648,11.71521,22.23,27.1484375
1440691970.0,10.85,58.78,0.0,52.17648,11.71521,22.23,27.1484375
1440691970.0,10.85,58.78,0.0,52.17648,11.71521,22.17,27.1484375
1440691970.0,10.85,58.78,0.0,52.17648,11.71521,22.17,27.1484375
1440691970.0,10.85,59.87,0.0,52.17648,11.71521,22.17,27.1484375
1440691970.0,10.85,59.87,0.0,52.17648,11.71521,22.17,27.63671875
1440691970.0,10.85,59.87,0.0,52.17648,11.71521,22.17,27.63671875
1440691970.0,10.85,59.87,0.0,52.17648,11.71521,22.15,27.63671875
1440691970.0,10.85,59.2,0.0,52.17648,11.71521,22.15,27.63671875
1440691970.0,10.85,59.2,0.0,52.17648,11.71521,22.15,27.63671875
1440691970.0,10.85,59.2,0.0,52.17648,11.71521,22.13,27.63671875
1440691970.0,10.85,59.7,0.0,52.17648,11.71521,22.13,27.63671875
1440691970.0,10.85,59.7,0.0,52.17648,11.71521,22.13,27.1484375
1440691970.0,10.85,59.7,0.0,52.17648,11.71521,22.13,27.1484375
1440691977.0,10.85,59.7,0.0,52.17648,11.71521,22.13,27.1484375
1440691977.0,41.5,59.7,0.0,52.17648,11.71521,22.13,27.1484375
1440691977.0,41.5,59.7,0.0,52.17648,11.71521,22.13,27.1484375
1440691979.0,41.5,59.7,0.0,52.17648,11.71521,22.13,27.1484375
1440691979.0,41.5,59.7,0.0,52.17648,11.71521,22.13,27.1484375
1440691979.0,41.5,59.28,0.0,52.17648,11.71521,22.13,27.1484375
1440691980.0,41.5,59.28,0.0,52.17648,11.71521,22.13,27.1484375
1440691980.0,41.7,59.28,0.0,52.17648,11.71521,22.13,27.1484375
1440691980.0,41.7,59.28,0.0,52.17648,11.71521,22.06,27.1484375
1440691980.0,41.7,59.28,0.0,52.17648,11.71521,22.06,27.1484375
1440691980.0,42.4,59.28,0.0,52.17648,11.71521,22.06,27.1484375
1440691980.0,42.4,59.7,0.0,52.17648,11.71521,22.06,27.1484375
1440691980.0,42.4,59.7,0.0,52.17648,11.71521,22.06,27.1484375
1440691980.0,42.4,0.59,0.0,52.17648,11.71521,22.06,27.1484375
1440691980.0,42.4,0.59,0.0,52.17648,11.71521,22.0,27.1484375
1440691980.0,42.4,0.59,0.0,52.17648,11.71521,22.0,27.1484375
1440691980.0,43.6,0.59,0.0,52.17648,11.71521,22.0,27.1484375
1440691980.0,43.6,0.59,0.76,52.17648,11.71521,22.0,27.1484375
1440691980.0,43.6,0.59,0.76,52.17648,11.71521,21.98,27.1484375
1440691980.0,43.6,0.59,0.76,52.17646,11.71523,21.98,27.1484375
1440691980.0,43.6,0.59,0.76,52.17646,11.71523,21.98,27.1484375
1440691987.0,43.6,0.59,0.76,52.17646,11.71523,21.98,27.1484375
1440691987.0,43.7,0.59,0.76,52.17646,11.71523,21.98,27.1484375
1440691987.0,43.7,0.59,4.17,52.17646,11.71523,21.98,27.1484375
1440691987.0,43.6,0.59,4.17,52.17646,11.71523,21.98,27.1484375
1440691987.0,42.9,0.59,4.17,52.17646,11.71523,21.98,27.1484375
1440691987.0,42.9,0.59,4.17,52.17646,11.71523,21.85,27.1484375
1440691987.0,42.9,0.59,4.17,52.17646,11.71523,21.85,27.1484375
1440691987.0,42.9,0.59,4.17,52.17646,11.71523,21.85,27.63671875
1440691987.0,42.9,0.59,0.15,52.17646,11.71523,21.85,27.63671875
1440691987.0,42.9,0.59,0.15,52.17646,11.71523,21.85,27.63671875
1440691987.0,42.9,0.59,0.15,52.17646,11.71523,21.85,26.66015625
1440691987.0,42.9,0.59,0.15,52.17646,11.71523,21.85,26.66015625
1440691987.0,42.9,0.59,0.15,52.17646,11.71523,21.85,27.1484375
1440691987.0,42.6,0.59,0.15,52.17646,11.71523,21.85,27.1484375
1440691987.0,42.6,0.59,0.15,52.17646,11.71523,21.8,27.1484375
1440691987.0,42.6,59.2,0.15,52.17646,11.71523,21.8,27.1484375
1440691987.0,42.6,59.2,0.15,52.17646,11.71523,21.8,27.63671875
1440691998.0,42.6,59.2,0.15,52.17646,11.71523,21.8,27.63671875
1440691998.0,42.6,59.28,0.15,52.17646,11.71523,21.8,27.63671875
1440691998.0,42.6,59.28,0.15,52.17646,11.71523,21.8,27.1484375
1440691998.0,42.6,59.28,0.15,52.1765,11.71524,21.8,27.1484375
1440691998.0,42.6,59.28,0.0,52.1765,11.71524,21.8,27.1484375
1440691998.0,42.6,59.28,0.0,52.1765,11.71524,21.77,27.1484375
1440691998.0,42.6,59.28,0.0,52.1765,11.71524,21.77,27.1484375
1440691998.0,42.6,59.45,0.0,52.1765,11.71524,21.77,27.1484375
1440691998.0,42.6,59.45,0.0,52.1765,11.71524,21.77,26.66015625
1440692002.0,42.6,59.45,0.0,52.1765,11.71524,21.77,26.66015625
1440692002.0,42.6,59.45,0.0,52.1765,11.71524,21.77,27.1484375
1440692002.0,42.6,59.45,0.0,52.1765,11.71524,21.77,27.1484375
