date,lat,lon,gps,pressure,speed,external,internal,o-date,o-lat,o-lon,o-gpsalt,o-pressurealt,o-speed,o-externaltemp,o-internaltemp,o-o-date,o-o-lat,o-o-lon,o-o-gpsalt,o-o-pressurealt,o-o-speed,o-o-externaltemp,o-o-internaltemp,o-o-o-date,o-o-o-lat,o-o-o-lon,o-o-o-gpsalt,o-o-o-pressurealt,o-o-o-speed,o-o-o-externaltemp,o-o-o-internaltemp
1440693734714.2856,52.34998714285713,12.021085714285709,4776.692857142858,4627.551428571428,118.08142857142859,1.2114285714285713,24.21875,1440693734714.2856,52.34998714285713,12.021085714285709,4776.692857142858,4627.551428571428,118.08142857142859,1.2114285714285713,24.21875,1440693734714.2856,52.34998714285713,12.021085714285709,4776.692857142858,4627.551428571428,118.08142857142859,1.2114285714285713,24.21875,1440693734714.2856,52.34998714285713,12.021085714285709,4776.692857142858,4627.551428571428,118.08142857142859,1.2114285714285713,24.21875
1440693745925.926,52.35384814814811,12.031237037037041,4811.699999999998,4659.007407407408,118.59481481481478,1.0755555555555556,24.21875,1440693745925.926,52.35384814814811,12.031237037037041,4811.699999999998,4659.007407407408,118.59481481481478,1.0755555555555556,24.21875,1440693745925.926,52.35384814814811,12.031054074074076,4811.699999999998,4659.007407407408,118.59481481481478,1.0755555555555556,24.21875,1440693745925.926,52.35384814814811,12.030871111111114,4811.699999999998,4659.007407407408,118.59481481481478,1.0755555555555556,24.21875
1440693765000,52.35669000000001,12.03405153846154,4873.88846153846,4714.585384615387,117.98230769230769,0.8800000000000006,24.21875,1440693765000,52.35669000000001,12.034370000000003,4873.88846153846,4714.585384615387,117.80384615384618,0.8800000000000006,24.21875,1440693765000,52.35669000000001,12.03405153846154,4873.88846153846,4714.585384615387,117.98230769230769,0.8800000000000006,24.21875,1440693765000,52.35669000000001,12.03405153846154,4873.88846153846,4714.585384615387,117.98230769230769,0.8780769230769235,24.21875
1440693790000,52.359999411764726,12.039215882352934,4911.429411764705,4752.89705882353,119.18588235294115,0.7988235294117646,23.931525735294116,1440693790000,52.359999411764726,12.039337647058817,4911.429411764705,4752.89705882353,119.18588235294115,0.7988235294117646,23.931525735294116,1440693790000,52.359999411764726,12.039215882352934,4911.429411764705,4752.89705882353,119.18588235294115,0.7988235294117646,23.931525735294116,1440693790000,52.359999411764726,12.039215882352934,4911.429411764705,4752.89705882353,119.18588235294115,0.7988235294117646,23.931525735294116
1440693809583.3333,52.36021000000004,12.040000000000004,4957.733333333333,4770.277499999999,117.48166666666663,0.7177777777777782,24.083116319444443,1440693809583.3333,52.36021000000004,12.040000000000004,4957.733333333333,4770.277499999999,117.48166666666663,0.7177777777777782,24.083116319444443,1440693809583.3333,52.36021000000004,12.040000000000004,4957.733333333333,4770.277499999999,117.66083333333329,0.7177777777777782,24.083116319444443,1440693809583.3333,52.36021000000004,12.040000000000004,4957.733333333333,4770.277499999999,117.57749999999997,0.7177777777777782,24.083116319444443
1440693829454.5454,52.36210818181819,12.047499999999996,5002.627272727275,4838.819545454547,116.14999999999999,0.6259090909090906,23.73046875,1440693829454.5454,52.36210818181819,12.047499999999996,5002.627272727275,4839.810909090911,116.14999999999999,0.6259090909090906,23.73046875,1440693829454.5454,52.36210818181819,12.047499999999996,5002.627272727275,4839.761363636365,116.14999999999999,0.6259090909090906,23.73046875,1440693829454.5454,52.36210818181819,12.047499999999996,5002.627272727275,4839.290454545456,116.14999999999999,0.6281818181818181,23.73046875
1440693840000,52.368671818181795,12.0717109090909,5056.754545454546,4881.843863636368,116.57295454545451,0.5227272727272725,23.73046875,1440693840000,52.368671818181795,12.0717109090909,5056.754545454546,4881.843863636368,116.93568181818176,0.5227272727272725,23.73046875,1440693840000,52.368671818181795,12.0717109090909,5056.754545454546,4881.548863636367,116.93568181818176,0.5227272727272725,23.73046875,1440693840000,52.368671818181795,12.0717109090909,5056.754545454546,4882.365000000003,116.62545454545449,0.5249999999999999,23.73046875
1440693875000,52.37198260869567,12.080964782608698,5111.769565217391,4945.8821739130435,116.37478260869572,0.3565217391304348,23.73046875,1440693875000,52.37198260869567,12.080964782608698,5111.769565217391,4945.283043478261,116.50695652173918,0.3565217391304348,23.73046875,1440693875000,52.37198260869567,12.080964782608698,5111.769565217391,4945.8821739130435,116.96608695652179,0.3565217391304348,23.73046875,1440693875000,52.37198260869567,12.080964782608698,5111.769565217391,4945.8821739130435,116.3869565217392,0.357391304347826,23.73046875
1440693890000,52.37527400000001,12.085438000000002,5150.593333333334,4968.537333333333,116.42199999999997,0.25333333333333347,23.33984375,1440693890000,52.37527400000001,12.085438000000002,5150.593333333334,4965.798666666667,116.08466666666664,0.25333333333333347,23.33984375,1440693890000,52.37527400000001,12.085438000000002,5150.593333333334,4965.798666666667,116.42199999999997,0.25333333333333347,23.33984375,1440693890000,52.37527400000001,12.085438000000002,5150.593333333334,4968.537333333333,116.44066666666663,0.25333333333333347,23.33984375
1440693913200,52.37801,12.079513500000003,5197.350000000002,5023.286499999999,116.82999999999997,0.08750000000000004,23.2421875,1440693913200,52.37801,12.079080000000003,5197.350000000002,5023.286499999999,116.57149999999997,0.08750000000000004,23.2421875,1440693913200,52.37801,12.079513500000003,5197.350000000002,5023.286499999999,117.20949999999998,0.08750000000000004,23.2421875,1440693913200,52.37801,12.079513500000003,5197.350000000002,5023.286499999999,116.79199999999999,0.08750000000000004,23.2421875
1440693929285.7144,52.37979857142858,12.085272857142858,5236.080952380949,5062.917142857141,116.74238095238091,-0.08428571428571431,23.2421875,1440693929285.7144,52.37979857142858,12.087337142857143,5236.080952380949,5062.917142857141,116.6628571428571,-0.08428571428571431,23.2421875,1440693929285.7144,52.37979857142858,12.085272857142858,5236.080952380949,5062.917142857141,116.7833333333333,-0.08428571428571431,23.2421875,1440693929285.7144,52.37979857142858,12.085272857142858,5236.080952380949,5062.917142857141,116.70619047619046,-0.08428571428571431,23.2421875
1440693946130.4348,52.38322304347829,12.086356521739132,5282.691304347827,5104.109130434785,116.27304347826082,-0.2460869565217391,23.2421875,1440693946130.4348,52.38322304347829,12.092010869565216,5282.691304347827,5104.109130434785,116.45565217391301,-0.2460869565217391,23.2421875,1440693946130.4348,52.38322304347829,12.086356521739132,5282.691304347827,5104.109130434785,116.60304347826083,-0.2460869565217391,23.2421875,1440693946130.4348,52.38322304347829,12.086356521739132,5282.691304347827,5104.109130434785,116.27304347826082,-0.2460869565217391,23.2421875
1440693967529.4119,52.38498411764713,12.103345882352945,5346.380490196077,5165.404901960784,115.77705882352934,-0.4868627450980394,23.2421875,1440693967529.4119,52.38498411764713,12.103345882352945,5346.380490196077,5165.404901960784,115.74215686274502,-0.4868627450980394,23.2421875,1440693967529.4119,52.38498411764713,12.103345882352945,5346.380490196077,5165.404901960784,115.72470588235285,-0.4868627450980394,23.2421875,1440693967529.4119,52.38498411764713,12.103345882352945,5346.380490196077,5165.404901960784,115.78490196078424,-0.4866666666666668,23.2421875
1440693990000,52.390162,12.130808000000004,5395.473333333332,5215.494000000001,114.78066666666668,-0.6926666666666667,23.2421875,1440693990000,52.390162,12.130808000000004,5395.473333333332,5215.494000000001,114.78066666666668,-0.6926666666666667,23.2421875,1440693990000,52.390162,12.130808000000004,5395.473333333332,5215.494000000001,114.78066666666668,-0.6926666666666667,23.2421875,1440693990000,52.390162,12.130808000000004,5395.473333333332,5215.494000000001,114.78066666666668,-0.6913333333333334,23.2421875
1440694008702.7026,52.39250918918922,12.137291891891888,5438.810810810808,5250.7386486486475,115.26405405405394,-0.8237837837837835,23.2421875,1440694008702.7026,52.39250918918922,12.137291891891888,5438.810810810808,5250.7386486486475,115.1202702702702,-0.8237837837837835,23.2421875,1440694008702.7026,52.39250918918922,12.137291891891888,5438.810810810808,5250.7386486486475,115.18189189189181,-0.8237837837837835,23.2421875,1440694008702.7026,52.39250918918922,12.137291891891888,5438.810810810808,5250.7386486486475,115.16135135135126,-0.8237837837837835,23.2421875
1440694032857.1428,52.39620500000001,12.147347142857143,5496.157142857143,5301.5371428571425,114.83857142857143,-0.9707142857142858,23.102678571428573,1440694032857.1428,52.39620500000001,12.147347142857143,5496.157142857143,5301.5371428571425,114.83857142857143,-0.9707142857142858,23.102678571428573,1440694032857.1428,52.39620500000001,12.147347142857143,5496.157142857143,5301.5371428571425,114.83857142857143,-0.9707142857142858,23.102678571428573,1440694032857.1428,52.39620500000001,12.147347142857143,5496.157142857143,5301.5371428571425,114.83857142857143,-0.9707142857142858,23.102678571428573
1440694050480,52.3982552,12.152892400000002,5532.816000000001,5329.9248,115.44040000000004,-1.2063999999999997,22.7734375,1440694050480,52.3982552,12.152892400000002,5532.816000000001,5329.9248,115.31880000000005,-1.2063999999999997,22.75390625,1440694050480,52.3982552,12.152892400000002,5532.816000000001,5329.9248,115.28840000000005,-1.2063999999999997,22.7734375,1440694050480,52.3982552,12.152892400000002,5532.816000000001,5329.9248,115.31880000000005,-1.2063999999999997,22.7734375
1440694071419.3547,52.40136903225806,12.156980322580653,5571.6645161290335,5381.268064516129,115.2925806451612,-1.459032258064516,22.91141633064516,1440694071419.3547,52.40136903225806,12.156980322580653,5571.6645161290335,5381.268064516129,115.2745161290322,-1.459032258064516,22.879914314516128,1440694071419.3547,52.40136903225806,12.156980322580653,5571.6645161290335,5381.268064516129,115.18548387096772,-1.459032258064516,22.91141633064516,1440694071419.3547,52.40136903225806,12.156980322580653,5571.6645161290335,5381.268064516129,115.19193548387092,-1.459032258064516,22.91141633064516
1440694085000,52.40437526315791,12.169382105263162,5613.605263157894,5415.6894736842105,115.30894736842104,-1.6405263157894738,22.75390625,1440694085000,52.40437526315791,12.169382105263162,5613.605263157894,5415.6894736842105,115.30894736842104,-1.6405263157894738,22.75390625,1440694085000,52.40437526315791,12.169382105263162,5613.605263157894,5415.6894736842105,115.30894736842104,-1.6405263157894738,22.75390625,1440694085000,52.40437526315791,12.169382105263162,5613.605263157894,5415.6894736842105,115.30894736842104,-1.6457894736842107,22.75390625
1440694110921.0527,52.40846736842106,12.17938131578948,5657.1973684210525,5454.460789473685,116.2057894736843,-1.925,22.75390625,1440694110921.0527,52.40846736842106,12.17938131578948,5657.1973684210525,5453.946578947369,116.25736842105272,-1.925,22.75390625,1440694110921.0527,52.40846736842106,12.17938131578948,5657.1973684210525,5453.432368421052,116.19842105263167,-1.925,22.75390625,1440694110921.0527,52.40846736842106,12.17938131578948,5657.1973684210525,5453.432368421052,116.36789473684219,-1.925,22.75390625
1440694134250,52.40992,12.182879999999999,5694.275,5493.5875000000015,117.12,-2.1125,22.75390625,1440694134250,52.40992,12.182879999999999,5694.275,5493.5875000000015,117.12,-2.1125,22.75390625,1440694134250,52.40992,12.182879999999999,5694.275,5493.5875000000015,117.12,-2.1125,22.75390625,1440694134250,52.40992,12.182879999999999,5694.275,5493.5875000000015,117.12,-2.1125,22.75390625
1440694146392.8572,52.41319857142857,12.190828571428568,5718.82142857143,5517.258928571427,115.82571428571428,-2.3335714285714277,22.596958705357142,1440694146392.8572,52.41319857142857,12.190828571428568,5718.82142857143,5517.258928571427,116.04071428571426,-2.3335714285714277,22.596958705357142,1440694146392.8572,52.41319857142857,12.190828571428568,5718.82142857143,5517.258928571427,115.94857142857141,-2.3335714285714277,22.596958705357142,1440694146392.8572,52.41319857142857,12.190828571428568,5718.82142857143,5517.258928571427,116.00999999999999,-2.3335714285714277,22.596958705357142
1440694163810.8108,52.41790918918918,12.194685945945936,5768.508108108105,5560.477297297298,115.91135135135131,-2.6321621621621634,22.265625,1440694163810.8108,52.41790918918918,12.194685945945936,5768.508108108105,5560.477297297298,115.91135135135131,-2.6321621621621634,22.265625,1440694163810.8108,52.41790918918918,12.194685945945936,5768.508108108105,5560.477297297298,115.91135135135131,-2.6321621621621634,22.265625,1440694163810.8108,52.41790918918918,12.194685945945936,5768.508108108105,5560.477297297298,115.98540540540536,-2.6348648648648663,22.265625
1440694192000,52.42082000000001,12.2,5804.378571428572,5603.023571428572,117.45285714285714,-2.8399999999999994,22.265625,1440694192000,52.42082000000001,12.2,5804.378571428572,5603.023571428572,117.45285714285714,-2.8399999999999994,22.265625,1440694192000,52.42082000000001,12.2,5804.378571428572,5603.023571428572,117.45285714285714,-2.8399999999999994,22.265625,1440694192000,52.42082000000001,12.2,5804.378571428572,5603.023571428572,117.45285714285714,-2.844285714285714,22.265625
1440694207090.9092,52.42364272727272,12.216829090909096,5834.881818181817,5626.023636363639,117.44545454545454,-2.980000000000001,22.265625,1440694207090.9092,52.42364272727272,12.216829090909096,5834.881818181817,5626.023636363639,117.78909090909089,-2.980000000000001,22.265625,1440694207090.9092,52.42364272727272,12.216829090909096,5834.881818181817,5626.023636363639,117.32454545454544,-2.980000000000001,22.265625,1440694207090.9092,52.42364272727272,12.216829090909096,5834.881818181817,5626.023636363639,117.32454545454544,-2.985454545454546,22.265625
1440694228296.2964,52.426718888888885,12.225084444444448,5872.805925925926,5659.754814814817,115.67111111111107,-3.144444444444445,22.265625,1440694228296.2964,52.426718888888885,12.225084444444448,5872.805925925926,5659.754814814817,115.67111111111107,-3.144444444444445,22.265625,1440694228296.2964,52.426718888888885,12.225084444444448,5872.805925925926,5659.754814814817,115.67111111111107,-3.1537037037037043,22.265625,1440694228296.2964,52.426718888888885,12.225084444444448,5872.805925925926,5659.754814814817,115.67111111111107,-3.1562962962962966,22.265625
1440694240000,52.43018214285716,12.229937857142863,5915.094285714283,5702.237350000001,115.86571428571426,-3.379285714285713,22.265625,1440694240000,52.43018214285716,12.229937857142863,5915.094285714283,5702.237350000001,116.18000000000005,-3.379285714285713,22.265625,1440694240000,52.43018214285716,12.229937857142863,5915.094285714283,5702.237350000001,115.86571428571426,-3.379285714285713,22.265625,1440694240000,52.43018214285716,12.229937857142863,5915.094285714283,5702.237350000001,115.8085714285714,-3.379285714285713,22.265625
1440694272400,52.43417000000001,12.199999999999996,5956.545000000001,5741.445999999998,115.6475,-3.5280000000000022,22.265625,1440694272400,52.43417000000001,12.199999999999996,5956.545000000001,5741.445999999998,115.6475,-3.5280000000000022,22.265625,1440694272400,52.43417000000001,12.199999999999996,5956.545000000001,5741.445999999998,115.6475,-3.5280000000000022,22.265625,1440694272400,52.43417000000001,12.199999999999996,5956.545000000001,5741.445999999998,115.6475,-3.531500000000002,22.265625
1440694289846.1538,52.43633102564107,12.22145128205128,5995.146153846148,5786.234871794872,115.71076923076922,-3.7661538461538475,22.127904647435898,1440694289846.1538,52.43633102564107,12.22145128205128,5995.146153846148,5786.234871794872,115.87230769230769,-3.7661538461538475,22.127904647435898,1440694289846.1538,52.43633102564107,12.22145128205128,5995.146153846148,5786.234871794872,115.71076923076922,-3.7664102564102575,22.127904647435898,1440694289846.1538,52.43633102564107,12.22145128205128,5995.146153846148,5786.234871794872,115.73333333333332,-3.7658974358974366,22.127904647435898
1440694316615.3845,52.44248538461539,12.26208769230769,6036.49230769231,5822.35076923077,115.92846153846152,-3.9676923076923063,21.77734375,1440694316615.3845,52.44248538461539,12.26208769230769,6036.49230769231,5822.35076923077,116.0330769230769,-3.9676923076923063,21.77734375,1440694316615.3845,52.44248538461539,12.26208769230769,6036.49230769231,5822.35076923077,115.96384615384613,-3.9676923076923063,21.77734375,1440694316615.3845,52.44248538461539,12.26208769230769,6036.49230769231,5822.35076923077,115.96384615384613,-3.9676923076923063,21.77734375
1440694329400,52.443150000000024,12.263659999999994,6067.465000000001,5839.141500000002,115.01899999999998,-4.0714999999999995,21.77734375,1440694329400,52.443150000000024,12.263659999999994,6067.465000000001,5839.141500000002,115.109,-4.0714999999999995,21.77734375,1440694329400,52.443150000000024,12.263659999999994,6067.465000000001,5839.141500000002,115.01899999999998,-4.0714999999999995,21.77734375,1440694329400,52.443150000000024,12.263659999999994,6067.465000000001,5839.141500000002,115.01899999999998,-4.0714999999999995,21.77734375
1440694350172.4138,52.44315000000004,12.26366,6111.996551724138,5885.762413793104,114.34931034482757,-4.228620689655172,21.77734375,1440694350172.4138,52.44315000000004,12.26366,6111.996551724138,5885.762413793104,114.60448275862068,-4.228620689655172,21.77734375,1440694350172.4138,52.44315000000004,12.26366,6111.996551724138,5885.762413793104,114.5155172413793,-4.228620689655172,21.77734375,1440694350172.4138,52.44315000000004,12.26366,6111.996551724138,5885.762413793104,114.60448275862068,-4.228620689655172,21.77734375
1440694364000,52.44643631578949,12.26968,6151.178947368423,5925.450526315789,116.2189473684211,-4.388421052631578,21.77734375,1440694364000,52.44643631578949,12.26968,6151.178947368423,5925.450526315789,116.25736842105267,-4.388421052631578,21.77734375,1440694364000,52.44643631578949,12.26968,6151.178947368423,5925.450526315789,116.25736842105267,-4.388421052631578,21.77734375,1440694364000,52.44643631578949,12.26968,6151.178947368423,5925.450526315789,116.25736842105267,-4.388421052631578,21.77734375
1440694387571.4285,52.453621428571445,12.286697142857145,6189.045714285714,5962.526857142854,116.12885714285714,-4.586857142857144,21.6796875,1440694387571.4285,52.453621428571445,12.286697142857145,6189.045714285714,5962.526857142854,117.36400000000002,-4.586857142857144,21.6796875,1440694387571.4285,52.453621428571445,12.286697142857145,6189.045714285714,5962.526857142854,116.20685714285713,-4.586857142857144,21.6796875,1440694387571.4285,52.453621428571445,12.286697142857145,6189.045714285714,5962.526857142854,116.20685714285713,-4.5905714285714305,21.6796875
1440694408333.3333,52.45743541666666,12.298025833333336,6239.358333333334,5994.021666666667,117.62375000000002,-4.7908333333333335,21.2890625,1440694408333.3333,52.45743541666666,12.298025833333336,6239.358333333334,5994.021666666667,117.62375000000002,-4.7908333333333335,21.2890625,1440694408333.3333,52.45743541666666,12.298025833333336,6239.358333333334,5994.021666666667,117.73750000000001,-4.7908333333333335,21.2890625,1440694408333.3333,52.45743541666666,12.298025833333336,6239.358333333334,5994.021666666667,117.51708333333335,-4.791666666666667,21.2890625
1440694431159.0908,52.460537272727294,12.309109999999999,6300.725,6062.334545454548,117.12295454545456,-5.040909090909092,21.2890625,1440694431159.0908,52.460537272727294,12.309109999999999,6300.725,6062.334545454548,116.38659090909091,-5.040909090909092,21.2890625,1440694431159.0908,52.460537272727294,12.309109999999999,6300.725,6062.334545454548,117.12295454545456,-5.040909090909092,21.2890625,1440694431159.0908,52.460537272727294,12.309109999999999,6300.725,6062.334545454548,116.93681818181818,-5.0402272727272734,21.2890625
1440694466107.1428,52.46000000000002,12.31497,6375.321428571429,6136.90142857143,117.98285714285717,-5.371071428571432,21.2890625,1440694466107.1428,52.46000000000002,12.31497,6375.321428571429,6136.90142857143,118.2971428571429,-5.371071428571432,21.2890625,1440694466107.1428,52.46000000000002,12.31497,6375.321428571429,6136.90142857143,118.21857142857148,-5.371071428571432,21.2890625,1440694466107.1428,52.46000000000002,12.31497,6375.321428571429,6136.90142857143,117.98285714285717,-5.371071428571432,21.2890625
1440694489375,52.467671500000016,12.328614874999996,6451.312500000001,6204.999250000002,120.14375000000007,-5.657250000000003,21.10595703125,1440694489375,52.467671500000016,12.328614874999996,6451.312500000001,6204.999250000002,120.10950000000007,-5.657250000000003,21.10595703125,1440694489375,52.467671500000016,12.328614874999996,6451.312500000001,6204.999250000002,120.10950000000007,-5.657250000000003,21.10595703125,1440694489375,52.467671500000016,12.328614874999996,6451.312500000001,6204.999250000002,120.14375000000007,-5.657250000000003,21.10595703125
1440694527000,52.47529166666667,12.344394166666662,6537.929166666668,6286.312500000001,120.64416666666669,-5.967083333333334,20.80078125,1440694527000,52.47529166666667,12.344394166666662,6537.929166666668,6286.312500000001,120.64416666666669,-5.967083333333334,20.80078125,1440694527000,52.47529166666667,12.344394166666662,6537.929166666668,6286.312500000001,120.59166666666668,-5.967083333333334,20.80078125,1440694527000,52.47529166666667,12.344394166666662,6537.929166666668,6286.312500000001,120.59166666666668,-5.967083333333334,20.80078125
1440694550000,52.47906249999999,12.354353749999994,6588.3208333333305,6341.787083333334,120.00375000000001,-6.295416666666665,20.80078125,1440694550000,52.47906249999999,12.354353749999994,6588.3208333333305,6341.787083333334,120.00375000000001,-6.295416666666665,20.80078125,1440694550000,52.47906249999999,12.354353749999994,6588.3208333333305,6341.787083333334,120.00375000000001,-6.295416666666665,20.80078125,1440694550000,52.47906249999999,12.354353749999994,6588.3208333333305,6341.787083333334,120.00375000000001,-6.296666666666664,20.80078125
1440694569041.6667,52.48206791666667,12.356159999999996,6641.637499999998,6386.603333333335,122.25750000000001,-6.493750000000001,20.80078125,1440694569041.6667,52.48206791666667,12.356159999999996,6641.637499999998,6386.603333333335,121.26791666666674,-6.493750000000001,20.80078125,1440694569041.6667,52.48206791666667,12.356159999999996,6641.637499999998,6386.603333333335,121.26791666666674,-6.493750000000001,20.80078125,1440694569041.6667,52.48206791666667,12.356159999999996,6641.637499999998,6386.603333333335,121.58625000000005,-6.493750000000001,20.80078125
1440694591206.8965,52.486202413793144,12.370838275862067,6697.727586206896,6437.34206896552,120.07413793103441,-6.730344827586209,20.80078125,1440694591206.8965,52.486202413793144,12.370838275862067,6697.727586206896,6437.34206896552,120.07413793103441,-6.730344827586209,20.80078125,1440694591206.8965,52.486202413793144,12.370838275862067,6697.727586206896,6437.34206896552,120.09068965517234,-6.730344827586209,20.80078125,1440694591206.8965,52.486202413793144,12.370838275862067,6697.727586206896,6437.34206896552,119.92827586206889,-6.730344827586209,20.80078125
1440694609961.5386,52.4890996153846,12.38071038461538,6738.503846153846,6480.603461538462,118.30807692307688,-6.932307692307693,20.387620192307693,1440694609961.5386,52.4890996153846,12.38071038461538,6738.503846153846,6480.603461538462,118.30807692307688,-6.932307692307693,20.387620192307693,1440694609961.5386,52.4890996153846,12.38071038461538,6738.503846153846,6480.603461538462,118.30807692307688,-6.932307692307693,20.387620192307693,1440694609961.5386,52.4890996153846,12.38071038461538,6738.503846153846,6480.603461538462,118.30807692307688,-6.93423076923077,20.387620192307693
1440694621000,52.49228692307691,12.389078846153847,6790.996153846155,6526.633846153849,120.6434615384616,-7.1800000000000015,20.3125,1440694621000,52.49228692307691,12.389078846153847,6790.996153846155,6526.633846153849,120.6434615384616,-7.1800000000000015,20.3125,1440694621000,52.49228692307691,12.389078846153847,6790.996153846155,6526.633846153849,120.66269230769234,-7.1811538461538476,20.3125,1440694621000,52.49228692307691,12.389078846153847,6790.996153846155,6526.633846153849,120.74384615384616,-7.17846153846154,20.3125
1440694649451.6128,52.495651612903245,12.396652903225808,6847.367741935487,6587.184193548384,120.66451612903224,-7.425483870967744,20.3125,1440694649451.6128,52.495651612903245,12.396652903225808,6847.829032258068,6587.184193548384,120.6416129032258,-7.425483870967744,20.3125,1440694649451.6128,52.495651612903245,12.396410322580648,6847.829032258068,6587.184193548384,120.68032258064515,-7.425161290322583,20.3125,1440694649451.6128,52.495651612903245,12.396410322580648,6847.829032258068,6587.184193548384,120.59483870967742,-7.422903225806454,20.3125
1440694666000,52.49914079999999,12.400813999999999,6911.448,6645.298799999998,118.15640000000003,-7.765600000000004,20.3125,1440694666000,52.49914079999999,12.400813999999999,6911.448,6645.298799999998,118.15640000000003,-7.765600000000004,20.3125,1440694666000,52.49914079999999,12.400813999999999,6911.448,6645.298799999998,117.79160000000002,-7.765600000000004,20.3125,1440694666000,52.49914079999999,12.400813999999999,6912.02,6645.298799999998,118.09360000000001,-7.7652000000000045,20.3125
1440694692888.889,52.49991,12.400000000000004,6958.822222222221,6685.975555555557,116.25833333333337,-7.926666666666667,20.3125,1440694692888.889,52.49991,12.400000000000004,6958.822222222221,6685.975555555557,116.25833333333337,-7.926666666666667,20.3125,1440694692888.889,52.49991,12.400000000000004,6958.822222222221,6685.975555555557,116.07500000000002,-7.926666666666667,20.3125,1440694692888.889,52.49991,12.400000000000004,6958.822222222221,6685.975555555557,116.25833333333337,-7.926666666666667,20.3125
1440694708903.2258,52.50300903225808,12.405322258064514,7002.006451612905,6721.169032258068,115.13774193548383,-8.159677419354836,20.107736895161292,1440694708903.2258,52.50300903225808,12.405322258064514,7002.006451612905,6720.075806451614,115.14516129032253,-8.159677419354836,20.107736895161292,1440694708903.2258,52.50300903225808,12.405322258064514,7002.006451612905,6719.827096774194,115.148064516129,-8.159354838709675,20.107736895161292,1440694708903.2258,52.50300903225808,12.405322258064514,7002.006451612905,6720.075806451614,115.148064516129,-8.159354838709675,20.107736895161292
1440694730840,52.508204799999994,12.427617599999998,7043.968000000002,6766.1804,113.20400000000005,-8.3676,19.82421875,1440694730840,52.508204799999994,12.427617599999998,7045.600000000002,6766.1804,113.11760000000005,-8.3676,19.82421875,1440694730840,52.508204799999994,12.427617599999998,7045.600000000002,6766.1804,113.23120000000004,-8.3676,19.82421875,1440694730840,52.508204799999994,12.427617599999998,7045.032000000002,6766.1804,113.23120000000004,-8.372399999999999,19.82421875
1440694752035.7144,52.51117999999998,12.434660000000004,7092.124285714287,6813.977857142856,114.605,-8.589999999999998,19.82421875,1440694752035.7144,52.51117999999998,12.434660000000004,7092.124285714287,6813.977857142856,114.71071428571429,-8.589999999999998,19.82421875,1440694752035.7144,52.51117999999998,12.434660000000004,7092.124285714287,6813.977857142856,114.65785714285714,-8.589999999999998,19.82421875,1440694752035.7144,52.51117999999998,12.434660000000004,7092.124285714287,6813.977857142856,114.52785714285713,-8.593928571428568,19.82421875
1440694771062.5,52.511179999999996,12.434660000000001,7140.30625,6852.795624999999,116.54687500000003,-8.826249999999998,19.82421875,1440694771062.5,52.511179999999996,12.434660000000001,7140.30625,6852.795624999999,116.54687500000003,-8.826249999999998,19.82421875,1440694771062.5,52.511179999999996,12.434660000000001,7140.30625,6852.795624999999,116.54687500000003,-8.826249999999998,19.82421875,1440694771062.5,52.511179999999996,12.434660000000001,7140.30625,6852.795624999999,116.54687500000003,-8.826249999999998,19.82421875
1440694787800,52.516190000000016,12.446202500000002,7173.085000000001,6881.119499999998,114.96300000000001,-9.024,19.82421875,1440694787800,52.516190000000016,12.446202500000002,7173.085000000001,6881.119499999998,114.96300000000001,-9.024,19.82421875,1440694787800,52.516190000000016,12.446202500000002,7173.085000000001,6881.119499999998,114.96300000000001,-9.024,19.82421875,1440694787800,52.516190000000016,12.446202500000002,7173.085000000001,6881.119499999998,115.123,-9.02,19.82421875
1440694803846.1538,52.520953461538475,12.45567692307692,7222.050000000003,6925.991923076926,116.90076923076921,-9.230000000000002,19.749098557692307,1440694803846.1538,52.520953461538475,12.45567692307692,7222.050000000003,6925.991923076926,116.90076923076921,-9.230000000000002,19.749098557692307,1440694803846.1538,52.520953461538475,12.45567692307692,7222.050000000003,6925.991923076926,116.66192307692307,-9.230000000000002,19.749098557692307,1440694803846.1538,52.520953461538475,12.45567692307692,7222.050000000003,6925.991923076926,116.68846153846154,-9.231923076923078,19.749098557692307
1440694823000,52.52409789473684,12.451164210526318,7268.436842105264,6978.716315789473,116.6147368421053,-9.457894736842105,19.3359375,1440694823000,52.52409789473684,12.451164210526318,7268.436842105264,6978.716315789473,117.51263157894736,-9.457894736842105,19.3359375,1440694823000,52.52409789473684,12.451164210526318,7268.436842105264,6978.716315789473,115.74315789473685,-9.457894736842105,19.3359375,1440694823000,52.52409789473684,12.451164210526318,7268.436842105264,6978.716315789473,116.4547368421053,-9.457894736842105,19.3359375
1440694848259.2593,52.52778666666664,12.471910000000001,7308.377777777774,7010.900740740742,114.80000000000007,-9.646296296296297,19.3359375,1440694848259.2593,52.52778666666664,12.471910000000001,7308.377777777774,7010.900740740742,115.73740740740745,-9.646296296296297,19.3359375,1440694848259.2593,52.52778666666664,12.471910000000001,7308.377777777774,7010.900740740742,115.35407407407412,-9.646296296296297,19.3359375,1440694848259.2593,52.52778666666664,12.471910000000001,7308.377777777774,7010.900740740742,115.02074074074079,-9.64814814814815,19.3359375
